workerid,trial_type,justification,number,item,slide_number,context,response,language,enjoyment,gender,age,comments,assess,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
3,one_slider_practice,He purchased the first car for two pennies and the second yellow car for another two pennies before stopping because he only had one penny left.,NA,NA,NA,NA,0.94,English,2,Male,32,,Yes,Comprehension of an article and being able to support a position.,3,Windows,864,1536,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3JJVG1YBECTOOYNI8157B9HAWAUB5F,3,Approved,Tue Jul 10 06:49:09 PDT 2018,Mon Jul 09 13:52:35 PDT 2018,Mon Jul 09 14:09:09 PDT 2018,Tue Jul 10 06:49:46 PDT 2018,,,,,[],"""twowith""",undefined,11.593933333333334
3,one_slider_practice,The third dog didn&quotechart jump on the table because he said he was too small.,NA,NA,NA,NA,0.01,English,2,Male,32,,Yes,Comprehension of an article and being able to support a position.,3,Windows,864,1536,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3JJVG1YBECTOOYNI8157B9HAWAUB5F,3,Approved,Tue Jul 10 06:49:09 PDT 2018,Mon Jul 09 13:52:35 PDT 2018,Mon Jul 09 14:09:09 PDT 2018,Tue Jul 10 06:49:46 PDT 2018,,,,,[],"""twowith""",undefined,11.593933333333334
3,one_slider,"The first two frogs decided to jump over the rock, but the other two frogs thought that the rock was also too big to jump over.",four,frog,6,without,0.98,English,2,Male,32,,Yes,Comprehension of an article and being able to support a position.,3,Windows,864,1536,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3JJVG1YBECTOOYNI8157B9HAWAUB5F,3,Approved,Tue Jul 10 06:49:09 PDT 2018,Mon Jul 09 13:52:35 PDT 2018,Mon Jul 09 14:09:09 PDT 2018,Tue Jul 10 06:49:46 PDT 2018,,,,,[],"""twowith""",undefined,11.593933333333334
3,one_slider,This story features two hippos and two cartons of milk.,two,control1,7,with,0.01,English,2,Male,32,,Yes,Comprehension of an article and being able to support a position.,3,Windows,864,1536,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3JJVG1YBECTOOYNI8157B9HAWAUB5F,3,Approved,Tue Jul 10 06:49:09 PDT 2018,Mon Jul 09 13:52:35 PDT 2018,Mon Jul 09 14:09:09 PDT 2018,Tue Jul 10 06:49:46 PDT 2018,,,,,[],"""twowith""",undefined,11.593933333333334
3,one_slider,This story features four butterflies. Two of the butterflies did not like the forest. The butterflies who didn&quotechart like the forest decided to leave the forest and go to the city.,four,butterflies,8,with,0.96,English,2,Male,32,,Yes,Comprehension of an article and being able to support a position.,3,Windows,864,1536,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3JJVG1YBECTOOYNI8157B9HAWAUB5F,3,Approved,Tue Jul 10 06:49:09 PDT 2018,Mon Jul 09 13:52:35 PDT 2018,Mon Jul 09 14:09:09 PDT 2018,Tue Jul 10 06:49:46 PDT 2018,,,,,[],"""twowith""",undefined,11.593933333333334
3,one_slider,"The second dog decided not to roll its ball, because it was afraid its ball might roll the table.",four,control2,9,with,0.97,English,2,Male,32,,Yes,Comprehension of an article and being able to support a position.,3,Windows,864,1536,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3JJVG1YBECTOOYNI8157B9HAWAUB5F,3,Approved,Tue Jul 10 06:49:09 PDT 2018,Mon Jul 09 13:52:35 PDT 2018,Mon Jul 09 14:09:09 PDT 2018,Tue Jul 10 06:49:46 PDT 2018,,,,,[],"""twowith""",undefined,11.593933333333334
3,one_slider,"All four lions bought eggs, and two of the lions bought cookies.",four,lions,10,with,0.98,English,2,Male,32,,Yes,Comprehension of an article and being able to support a position.,3,Windows,864,1536,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3JJVG1YBECTOOYNI8157B9HAWAUB5F,3,Approved,Tue Jul 10 06:49:09 PDT 2018,Mon Jul 09 13:52:35 PDT 2018,Mon Jul 09 14:09:09 PDT 2018,Tue Jul 10 06:49:46 PDT 2018,,,,,[],"""twowith""",undefined,11.593933333333334
3,one_slider,Two of the lizards jumped on the book. The other two lizards decided the book was too high and decided not to jump.,two,control3,11,with,0.02,English,2,Male,32,,Yes,Comprehension of an article and being able to support a position.,3,Windows,864,1536,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3JJVG1YBECTOOYNI8157B9HAWAUB5F,3,Approved,Tue Jul 10 06:49:09 PDT 2018,Mon Jul 09 13:52:35 PDT 2018,Mon Jul 09 14:09:09 PDT 2018,Tue Jul 10 06:49:46 PDT 2018,,,,,[],"""twowith""",undefined,11.593933333333334
3,one_slider,"The two dinosaurs ate a fish because fish are easy to catch. One dinosaur was still hungry, so he decided to also eat a bug.",two,dinosaurs,12,with,0.02,English,2,Male,32,,Yes,Comprehension of an article and being able to support a position.,3,Windows,864,1536,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3JJVG1YBECTOOYNI8157B9HAWAUB5F,3,Approved,Tue Jul 10 06:49:09 PDT 2018,Mon Jul 09 13:52:35 PDT 2018,Mon Jul 09 14:09:09 PDT 2018,Tue Jul 10 06:49:46 PDT 2018,,,,,[],"""twowith""",undefined,11.593933333333334
4,one_slider_practice,The smurf bought a yellow and a silver car.,NA,NA,NA,NA,0.92,English,1,Female,28,,Yes,I&quotecharm not sure.,3,Mac,800,1280,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3KWTYT0871Z0179UZEU1PCDF848L5C,4,Approved,Tue Jul 10 06:52:49 PDT 2018,Mon Jul 09 13:47:59 PDT 2018,Mon Jul 09 14:12:49 PDT 2018,Tue Jul 10 06:53:46 PDT 2018,,,,,[],"""twowithout""",undefined,5.7381
4,one_slider_practice,The third dog was too small to jump on the table.,NA,NA,NA,NA,0.07,English,1,Female,28,,Yes,I&quotecharm not sure.,3,Mac,800,1280,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3KWTYT0871Z0179UZEU1PCDF848L5C,4,Approved,Tue Jul 10 06:52:49 PDT 2018,Mon Jul 09 13:47:59 PDT 2018,Mon Jul 09 14:12:49 PDT 2018,Tue Jul 10 06:53:46 PDT 2018,,,,,[],"""twowithout""",undefined,5.7381
4,one_slider,Two frogs thought the rock was too big to jump over.,four,frog,6,without,0.9,English,1,Female,28,,Yes,I&quotecharm not sure.,3,Mac,800,1280,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3KWTYT0871Z0179UZEU1PCDF848L5C,4,Approved,Tue Jul 10 06:52:49 PDT 2018,Mon Jul 09 13:47:59 PDT 2018,Mon Jul 09 14:12:49 PDT 2018,Tue Jul 10 06:53:46 PDT 2018,,,,,[],"""twowithout""",undefined,5.7381
4,one_slider,There were only two hippos in the story.,two,control1,7,without,0.05,English,1,Female,28,,Yes,I&quotecharm not sure.,3,Mac,800,1280,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3KWTYT0871Z0179UZEU1PCDF848L5C,4,Approved,Tue Jul 10 06:52:49 PDT 2018,Mon Jul 09 13:47:59 PDT 2018,Mon Jul 09 14:12:49 PDT 2018,Tue Jul 10 06:53:46 PDT 2018,,,,,[],"""twowithout""",undefined,5.7381
4,one_slider,Two butterflies decided to go to the city.,four,butterflies,8,without,0.93,English,1,Female,28,,Yes,I&quotecharm not sure.,3,Mac,800,1280,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3KWTYT0871Z0179UZEU1PCDF848L5C,4,Approved,Tue Jul 10 06:52:49 PDT 2018,Mon Jul 09 13:47:59 PDT 2018,Mon Jul 09 14:12:49 PDT 2018,Tue Jul 10 06:53:46 PDT 2018,,,,,[],"""twowithout""",undefined,5.7381
4,one_slider,The other dog didn&quotechart roll his ball because he thought it might roll off the table.,two,control2,9,without,0.93,English,1,Female,28,,Yes,I&quotecharm not sure.,3,Mac,800,1280,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3KWTYT0871Z0179UZEU1PCDF848L5C,4,Approved,Tue Jul 10 06:52:49 PDT 2018,Mon Jul 09 13:47:59 PDT 2018,Mon Jul 09 14:12:49 PDT 2018,Tue Jul 10 06:53:46 PDT 2018,,,,,[],"""twowithout""",undefined,5.7381
4,one_slider,Two lions didn&quotechart buy anything.,four,lions,10,without,0.83,English,1,Female,28,,Yes,I&quotecharm not sure.,3,Mac,800,1280,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3KWTYT0871Z0179UZEU1PCDF848L5C,4,Approved,Tue Jul 10 06:52:49 PDT 2018,Mon Jul 09 13:47:59 PDT 2018,Mon Jul 09 14:12:49 PDT 2018,Tue Jul 10 06:53:46 PDT 2018,,,,,[],"""twowithout""",undefined,5.7381
4,one_slider,Two lizards thought the book was too high.,two,control3,11,with,0.07,English,1,Female,28,,Yes,I&quotecharm not sure.,3,Mac,800,1280,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3KWTYT0871Z0179UZEU1PCDF848L5C,4,Approved,Tue Jul 10 06:52:49 PDT 2018,Mon Jul 09 13:47:59 PDT 2018,Mon Jul 09 14:12:49 PDT 2018,Tue Jul 10 06:53:46 PDT 2018,,,,,[],"""twowithout""",undefined,5.7381
4,one_slider,One of the dinosaurs ate a bug.,two,dinosaurs,12,without,0.05,English,1,Female,28,,Yes,I&quotecharm not sure.,3,Mac,800,1280,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3KWTYT0871Z0179UZEU1PCDF848L5C,4,Approved,Tue Jul 10 06:52:49 PDT 2018,Mon Jul 09 13:47:59 PDT 2018,Mon Jul 09 14:12:49 PDT 2018,Tue Jul 10 06:53:46 PDT 2018,,,,,[],"""twowithout""",undefined,5.7381
5,one_slider_practice,yes he had two car,NA,NA,NA,NA,0.58,english,2,Male,28,nice,Yes,good,3,Windows,768,1364,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3NLZY2D53QLPUTSSJ6I4NN8640XQLW,5,Approved,Tue Jul 10 06:55:20 PDT 2018,Mon Jul 09 14:10:26 PDT 2018,Mon Jul 09 14:15:20 PDT 2018,Tue Jul 10 06:55:46 PDT 2018,,,,,[],"""twowith""",undefined,3.0554166666666664
5,one_slider_practice,all dogs are jumped on the table,NA,NA,NA,NA,0.51,english,2,Male,28,nice,Yes,good,3,Windows,768,1364,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3NLZY2D53QLPUTSSJ6I4NN8640XQLW,5,Approved,Tue Jul 10 06:55:20 PDT 2018,Mon Jul 09 14:10:26 PDT 2018,Mon Jul 09 14:15:20 PDT 2018,Tue Jul 10 06:55:46 PDT 2018,,,,,[],"""twowith""",undefined,3.0554166666666664
5,one_slider,fence frog are jumped,two,frog,6,with,0.73,english,2,Male,28,nice,Yes,good,3,Windows,768,1364,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3NLZY2D53QLPUTSSJ6I4NN8640XQLW,5,Approved,Tue Jul 10 06:55:20 PDT 2018,Mon Jul 09 14:10:26 PDT 2018,Mon Jul 09 14:15:20 PDT 2018,Tue Jul 10 06:55:46 PDT 2018,,,,,[],"""twowith""",undefined,3.0554166666666664
5,one_slider,they drank mil,two,control1,7,with,0.65,english,2,Male,28,nice,Yes,good,3,Windows,768,1364,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3NLZY2D53QLPUTSSJ6I4NN8640XQLW,5,Approved,Tue Jul 10 06:55:20 PDT 2018,Mon Jul 09 14:10:26 PDT 2018,Mon Jul 09 14:15:20 PDT 2018,Tue Jul 10 06:55:46 PDT 2018,,,,,[],"""twowith""",undefined,3.0554166666666664
5,one_slider,Both are in forest,two,butterflies,8,without,0.46,english,2,Male,28,nice,Yes,good,3,Windows,768,1364,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3NLZY2D53QLPUTSSJ6I4NN8640XQLW,5,Approved,Tue Jul 10 06:55:20 PDT 2018,Mon Jul 09 14:10:26 PDT 2018,Mon Jul 09 14:15:20 PDT 2018,Tue Jul 10 06:55:46 PDT 2018,,,,,[],"""twowith""",undefined,3.0554166666666664
5,one_slider,they are playing,four,control2,9,with,0.53,english,2,Male,28,nice,Yes,good,3,Windows,768,1364,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3NLZY2D53QLPUTSSJ6I4NN8640XQLW,5,Approved,Tue Jul 10 06:55:20 PDT 2018,Mon Jul 09 14:10:26 PDT 2018,Mon Jul 09 14:15:20 PDT 2018,Tue Jul 10 06:55:46 PDT 2018,,,,,[],"""twowith""",undefined,3.0554166666666664
5,one_slider,cookie are present,four,lions,10,with,0.48,english,2,Male,28,nice,Yes,good,3,Windows,768,1364,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3NLZY2D53QLPUTSSJ6I4NN8640XQLW,5,Approved,Tue Jul 10 06:55:20 PDT 2018,Mon Jul 09 14:10:26 PDT 2018,Mon Jul 09 14:15:20 PDT 2018,Tue Jul 10 06:55:46 PDT 2018,,,,,[],"""twowith""",undefined,3.0554166666666664
5,one_slider,lizards are jump on book,four,control3,11,with,0.47,english,2,Male,28,nice,Yes,good,3,Windows,768,1364,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3NLZY2D53QLPUTSSJ6I4NN8640XQLW,5,Approved,Tue Jul 10 06:55:20 PDT 2018,Mon Jul 09 14:10:26 PDT 2018,Mon Jul 09 14:15:20 PDT 2018,Tue Jul 10 06:55:46 PDT 2018,,,,,[],"""twowith""",undefined,3.0554166666666664
5,one_slider,they did not bugs,two,dinosaurs,12,with,0.52,english,2,Male,28,nice,Yes,good,3,Windows,768,1364,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,3NLZY2D53QLPUTSSJ6I4NN8640XQLW,5,Approved,Tue Jul 10 06:55:20 PDT 2018,Mon Jul 09 14:10:26 PDT 2018,Mon Jul 09 14:15:20 PDT 2018,Tue Jul 10 06:55:46 PDT 2018,,,,,[],"""twowith""",undefined,3.0554166666666664
6,one_slider_practice,"The smurf bought a silver convertible & a yellow car, so only two cars were purchased.",NA,NA,NA,NA,1,English,2,Female,49,No comments.,Yes,Reading comprehension,3,Mac,1440,2560,Chrome,3CZH926SIC91CYX9DLJLI6LT3K74E1,34Z8PDG355E3Y8ARLI7C8DKXS7LE59,Sentences of English,"In this task you will be reading short stories. At the end of each story, a puppet will make a statement and your goal is to say whether the puppet is right or wrong.",language research UCI fun cognitive science university,$0.80,Mon Jul 09 13:44:30 PDT 2018,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Wed Aug 08 13:44:30 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3CZH926SIC91CYX9DLJLI6LT3K74E1,33C7UALJVMU6YIOS42JLHHESCO781Y,6,Approved,Tue Jul 10 07:03:06 PDT 2018,Mon Jul 09 14:11:39 PDT 2018,Mon Jul 09 14:23:06 PDT 2018,Tue Jul 10 07:03:46 PDT 2018,,,,,[],"""fourwith""",undefined,11.1225
